name,model 1 (large_vox_iter5.pt),model 2 (checkpoint_best.pt),delta_l2,baseline_l2,updated_l2,relative_delta,cosine_similarity,max_abs_delta,numel,dtype,shape,message
ctc_proj.bias,,ctc_proj.bias,,,,,,,,torch.float32,"(32,)",missing from model 1
ctc_proj.weight,,ctc_proj.weight,,,,,,,,torch.float32,"(32, 1024)",missing from model 1
encoder.layer_norm.bias,encoder.layer_norm.bias,av_romanizer.w2v_model.encoder.layer_norm.bias,1.6697020848676984,1.1872009912746468,2.1356883575177372,1.406419045417921,0.6276309955886283,0.11236572265625,1024,torch.float32,"(1024,)",
encoder.layer_norm.weight,encoder.layer_norm.weight,av_romanizer.w2v_model.encoder.layer_norm.weight,4.459601618461616,8.673299666490164,13.029610239752202,0.5141758949816488,0.9959711216352303,0.250244140625,1024,torch.float32,"(1024,)",
encoder.layers.0.fc1.bias,encoder.layers.0.fc1.bias,av_romanizer.w2v_model.encoder.layers.0.fc1.bias,0.8967947809189252,3.958128562415658,3.9869153599124747,0.2265704023447911,0.9745445069037344,0.07403564453125,4096,torch.float32,"(4096,)",
encoder.layers.0.fc1.weight,encoder.layers.0.fc1.weight,av_romanizer.w2v_model.encoder.layers.0.fc1.weight,38.11251598494869,288.42994107350836,276.5810944563523,0.1321378628137481,0.9917757396672036,0.2578125,4194304,torch.float32,"(4096, 1024)",
encoder.layers.0.fc2.bias,encoder.layers.0.fc2.bias,av_romanizer.w2v_model.encoder.layers.0.fc2.bias,0.14005850182091692,3.055628022651201,2.9434961895559923,0.04583624079327425,0.9996084803047924,0.048828125,1024,torch.float32,"(1024,)",
encoder.layers.0.fc2.weight,encoder.layers.0.fc2.weight,av_romanizer.w2v_model.encoder.layers.0.fc2.weight,31.107914808337846,253.2007018612256,239.96945317824452,0.12285872266415553,0.9934773637199213,0.41015625,4194304,torch.float32,"(1024, 4096)",
encoder.layers.0.final_layer_norm.bias,encoder.layers.0.final_layer_norm.bias,av_romanizer.w2v_model.encoder.layers.0.final_layer_norm.bias,0.28470159599826067,1.9677800670242023,1.9649471276502664,0.1446816139513009,0.9895195633136659,0.0865478515625,1024,torch.float32,"(1024,)",
encoder.layers.0.final_layer_norm.weight,encoder.layers.0.final_layer_norm.weight,av_romanizer.w2v_model.encoder.layers.0.final_layer_norm.weight,0.4508203185938144,4.118929691988045,4.144683189397938,0.10945084094800879,0.9940668999670922,0.280029296875,1024,torch.float32,"(1024,)",
encoder.layers.0.self_attn.k_proj.bias,encoder.layers.0.self_attn.k_proj.bias,av_romanizer.w2v_model.encoder.layers.0.self_attn.k_proj.bias,0.004137653400099812,0.060543163541288254,0.0574271056571674,0.06834220675102452,0.9989343190328287,0.00074005126953125,1024,torch.float32,"(1024,)",
encoder.layers.0.self_attn.k_proj.weight,encoder.layers.0.self_attn.k_proj.weight,av_romanizer.w2v_model.encoder.layers.0.self_attn.k_proj.weight,14.463859732601598,128.99304183521596,124.91355651561152,0.11212899181863364,0.9940246607885076,0.15575408935546875,1048576,torch.float32,"(1024, 1024)",
encoder.layers.0.self_attn.out_proj.bias,encoder.layers.0.self_attn.out_proj.bias,av_romanizer.w2v_model.encoder.layers.0.self_attn.out_proj.bias,0.3961725077414753,3.5527708253894734,3.284974504401959,0.11151085370051832,0.9963482337565847,0.16796875,1024,torch.float32,"(1024,)",
encoder.layers.0.self_attn.out_proj.weight,encoder.layers.0.self_attn.out_proj.weight,av_romanizer.w2v_model.encoder.layers.0.self_attn.out_proj.weight,18.322661406620583,106.25662896562744,100.58168142782944,0.1724378195034562,0.9858004335925374,0.3203125,1048576,torch.float32,"(1024, 1024)",
encoder.layers.0.self_attn.q_proj.bias,encoder.layers.0.self_attn.q_proj.bias,av_romanizer.w2v_model.encoder.layers.0.self_attn.q_proj.bias,1.061599278510598,9.79107106823827,9.619595204160095,0.10842524491057688,0.9941732984663424,0.115234375,1024,torch.float32,"(1024,)",
encoder.layers.0.self_attn.q_proj.weight,encoder.layers.0.self_attn.q_proj.weight,av_romanizer.w2v_model.encoder.layers.0.self_attn.q_proj.weight,13.999327516349469,128.38217973151038,123.86321028637896,0.10904416442863563,0.9944798775382752,0.13037109375,1048576,torch.float32,"(1024, 1024)",
encoder.layers.0.self_attn.v_proj.bias,encoder.layers.0.self_attn.v_proj.bias,av_romanizer.w2v_model.encoder.layers.0.self_attn.v_proj.bias,0.2180224152935559,0.6830591209089074,0.5902080236883521,0.3191852778474666,0.9517391300903916,0.04864501953125,1024,torch.float32,"(1024,)",
encoder.layers.0.self_attn.v_proj.weight,encoder.layers.0.self_attn.v_proj.weight,av_romanizer.w2v_model.encoder.layers.0.self_attn.v_proj.weight,15.502635466161355,88.6684620348439,83.63806144798136,0.17483821316387904,0.9855026236091368,0.2158203125,1048576,torch.float32,"(1024, 1024)",
encoder.layers.0.self_attn_layer_norm.bias,encoder.layers.0.self_attn_layer_norm.bias,av_romanizer.w2v_model.encoder.layers.0.self_attn_layer_norm.bias,0.16075138970128117,1.1813342327487093,1.1631839845374567,0.13607612921471635,0.9907170476765998,0.039031982421875,1024,torch.float32,"(1024,)",
encoder.layers.0.self_attn_layer_norm.weight,encoder.layers.0.self_attn_layer_norm.weight,av_romanizer.w2v_model.encoder.layers.0.self_attn_layer_norm.weight,0.5075314555438243,3.258708447360158,3.0604605999534287,0.15574619937385611,0.9890563164389586,0.161468505859375,1024,torch.float32,"(1024,)",
encoder.layers.1.fc1.bias,encoder.layers.1.fc1.bias,av_romanizer.w2v_model.encoder.layers.1.fc1.bias,0.7789318744161144,3.359324869763873,3.461722647744377,0.23187155295012168,0.9743637911241284,0.0813140869140625,4096,torch.float32,"(4096,)",
encoder.layers.1.fc1.weight,encoder.layers.1.fc1.weight,av_romanizer.w2v_model.encoder.layers.1.fc1.weight,38.74360019724465,284.99404468955726,273.0656324664808,0.13594529752173554,0.9912699612086183,0.25,4194304,torch.float32,"(4096, 1024)",
encoder.layers.1.fc2.bias,encoder.layers.1.fc2.bias,av_romanizer.w2v_model.encoder.layers.1.fc2.bias,0.14430914639818898,3.0177329986333588,2.906226904799451,0.0478203825399869,0.9995215898915214,0.033203125,1024,torch.float32,"(1024,)",
encoder.layers.1.fc2.weight,encoder.layers.1.fc2.weight,av_romanizer.w2v_model.encoder.layers.1.fc2.weight,34.15358644197522,259.5853980605172,246.09050766539846,0.1315697519858686,0.992295458284273,0.1796875,4194304,torch.float32,"(1024, 4096)",
encoder.layers.1.final_layer_norm.bias,encoder.layers.1.final_layer_norm.bias,av_romanizer.w2v_model.encoder.layers.1.final_layer_norm.bias,0.24762492313249498,2.0109672554670146,1.977903011958779,0.12313722287585836,0.9924293041181365,0.0670166015625,1024,torch.float32,"(1024,)",
encoder.layers.1.final_layer_norm.weight,encoder.layers.1.final_layer_norm.weight,av_romanizer.w2v_model.encoder.layers.1.final_layer_norm.weight,0.3262128637009712,4.415113667114359,4.461821504983387,0.07388549611547786,0.9973544130660689,0.0487060546875,1024,torch.float32,"(1024,)",
encoder.layers.1.self_attn.k_proj.bias,encoder.layers.1.self_attn.k_proj.bias,av_romanizer.w2v_model.encoder.layers.1.self_attn.k_proj.bias,0.010968804826165145,0.17966266394341676,0.17174871817220172,0.06105222189970242,0.9990652938512259,0.002288818359375,1024,torch.float32,"(1024,)",
encoder.layers.1.self_attn.k_proj.weight,encoder.layers.1.self_attn.k_proj.weight,av_romanizer.w2v_model.encoder.layers.1.self_attn.k_proj.weight,19.322100985571776,147.1710485932455,142.56602664951723,0.13129009523452273,0.9916084211935127,0.1796875,1048576,torch.float32,"(1024, 1024)",
encoder.layers.1.self_attn.out_proj.bias,encoder.layers.1.self_attn.out_proj.bias,av_romanizer.w2v_model.encoder.layers.1.self_attn.out_proj.bias,0.33474618488827357,3.627434748663067,3.3948337446489676,0.09228179363161478,0.9976470176249994,0.0830078125,1024,torch.float32,"(1024,)",
encoder.layers.1.self_attn.out_proj.weight,encoder.layers.1.self_attn.out_proj.weight,av_romanizer.w2v_model.encoder.layers.1.self_attn.out_proj.weight,19.57288996178094,115.59548115173672,109.24879538677209,0.16932227598143335,0.9864270077193676,0.169921875,1048576,torch.float32,"(1024, 1024)",
encoder.layers.1.self_attn.q_proj.bias,encoder.layers.1.self_attn.q_proj.bias,av_romanizer.w2v_model.encoder.layers.1.self_attn.q_proj.bias,0.9538388464254599,10.776436854572166,10.704956086059282,0.0885115237343752,0.9960788445704523,0.170654296875,1024,torch.float32,"(1024,)",
encoder.layers.1.self_attn.q_proj.weight,encoder.layers.1.self_attn.q_proj.weight,av_romanizer.w2v_model.encoder.layers.1.self_attn.q_proj.weight,18.81335676793616,147.00343157974555,141.89919000646157,0.12797903127676583,0.9921405960801224,0.1529541015625,1048576,torch.float32,"(1024, 1024)",
encoder.layers.1.self_attn.v_proj.bias,encoder.layers.1.self_attn.v_proj.bias,av_romanizer.w2v_model.encoder.layers.1.self_attn.v_proj.bias,0.29418446756225924,1.2237576831471226,1.081709507748263,0.24039437840807557,0.9749322754578851,0.10498046875,1024,torch.float32,"(1024,)",
encoder.layers.1.self_attn.v_proj.weight,encoder.layers.1.self_attn.v_proj.weight,av_romanizer.w2v_model.encoder.layers.1.self_attn.v_proj.weight,17.61759032293456,108.35020888366404,102.23823827494209,0.1625985819912043,0.9876767116035329,0.1021728515625,1048576,torch.float32,"(1024, 1024)",
encoder.layers.1.self_attn_layer_norm.bias,encoder.layers.1.self_attn_layer_norm.bias,av_romanizer.w2v_model.encoder.layers.1.self_attn_layer_norm.bias,0.19441379054209956,1.1099212000529561,1.0437809284352384,0.17515999382012323,0.9855754139910657,0.04736328125,1024,torch.float32,"(1024,)",
encoder.layers.1.self_attn_layer_norm.weight,encoder.layers.1.self_attn_layer_norm.weight,av_romanizer.w2v_model.encoder.layers.1.self_attn_layer_norm.weight,0.6104289420185822,4.232681107145539,3.868337507974205,0.1442180326290272,0.9926748060155255,0.11767578125,1024,torch.float32,"(1024,)",
encoder.layers.10.fc1.bias,encoder.layers.10.fc1.bias,av_romanizer.w2v_model.encoder.layers.10.fc1.bias,0.6267095717955261,3.1211373608612023,3.1268985127160045,0.20079525484985408,0.9798794758686882,0.065460205078125,4096,torch.float32,"(4096,)",
encoder.layers.10.fc1.weight,encoder.layers.10.fc1.weight,av_romanizer.w2v_model.encoder.layers.10.fc1.weight,53.35883443395093,303.20159985188644,289.7732085568929,0.17598467310204383,0.9848232835625044,0.21630859375,4194304,torch.float32,"(4096, 1024)",
encoder.layers.10.fc2.bias,encoder.layers.10.fc2.bias,av_romanizer.w2v_model.encoder.layers.10.fc2.bias,0.197283998470115,2.7561847805765307,2.613794015871824,0.07157865461721609,0.9987058863683957,0.03515625,1024,torch.float32,"(1024,)",
encoder.layers.10.fc2.weight,encoder.layers.10.fc2.weight,av_romanizer.w2v_model.encoder.layers.10.fc2.weight,50.86084694065022,309.4035943498072,294.8332884774061,0.16438350384238812,0.9869849407765585,0.1810302734375,4194304,torch.float32,"(1024, 4096)",
encoder.layers.10.final_layer_norm.bias,encoder.layers.10.final_layer_norm.bias,av_romanizer.w2v_model.encoder.layers.10.final_layer_norm.bias,0.22882718401083432,2.236527432763283,2.120452097317361,0.10231360485845366,0.9958999670526516,0.029296875,1024,torch.float32,"(1024,)",
encoder.layers.10.final_layer_norm.weight,encoder.layers.10.final_layer_norm.weight,av_romanizer.w2v_model.encoder.layers.10.final_layer_norm.weight,0.5921739715244696,7.142381947735829,6.691879987655748,0.08290987178474707,0.9984547021568474,0.058349609375,1024,torch.float32,"(1024,)",
encoder.layers.10.self_attn.k_proj.bias,encoder.layers.10.self_attn.k_proj.bias,av_romanizer.w2v_model.encoder.layers.10.self_attn.k_proj.bias,0.013786246018476082,0.07376390907415793,0.07065446564426171,0.1868969010931375,0.9826937251984498,0.0030364990234375,1024,torch.float32,"(1024,)",
encoder.layers.10.self_attn.k_proj.weight,encoder.layers.10.self_attn.k_proj.weight,av_romanizer.w2v_model.encoder.layers.10.self_attn.k_proj.weight,24.476838072386432,143.69283147779214,137.9059826083035,0.1703413999199351,0.9857280708552365,0.1531982421875,1048576,torch.float32,"(1024, 1024)",
encoder.layers.10.self_attn.out_proj.bias,encoder.layers.10.self_attn.out_proj.bias,av_romanizer.w2v_model.encoder.layers.10.self_attn.out_proj.bias,0.2843796439330992,3.735337268089426,3.5254129087998534,0.07613225353504839,0.9986026028633804,0.03515625,1024,torch.float32,"(1024,)",
encoder.layers.10.self_attn.out_proj.weight,encoder.layers.10.self_attn.out_proj.weight,av_romanizer.w2v_model.encoder.layers.10.self_attn.out_proj.weight,26.754994386448193,133.2676884979271,127.49803941252863,0.20076129996705352,0.9799150711743967,0.146484375,1048576,torch.float32,"(1024, 1024)",
encoder.layers.10.self_attn.q_proj.bias,encoder.layers.10.self_attn.q_proj.bias,av_romanizer.w2v_model.encoder.layers.10.self_attn.q_proj.bias,0.9107074499006208,8.994332812037243,8.740861413142483,0.10125347470818605,0.9951338230361645,0.118408203125,1024,torch.float32,"(1024,)",
encoder.layers.10.self_attn.q_proj.weight,encoder.layers.10.self_attn.q_proj.weight,av_romanizer.w2v_model.encoder.layers.10.self_attn.q_proj.weight,24.999236834055242,142.68033197107994,136.94643842306513,0.17521151295836884,0.984849090584013,0.16217041015625,1048576,torch.float32,"(1024, 1024)",
encoder.layers.10.self_attn.v_proj.bias,encoder.layers.10.self_attn.v_proj.bias,av_romanizer.w2v_model.encoder.layers.10.self_attn.v_proj.bias,0.22614781062337336,1.1936929253636266,1.1680949645355452,0.1894522500872521,0.9818956157673397,0.030033111572265625,1024,torch.float32,"(1024,)",
encoder.layers.10.self_attn.v_proj.weight,encoder.layers.10.self_attn.v_proj.weight,av_romanizer.w2v_model.encoder.layers.10.self_attn.v_proj.weight,23.44783907629099,137.59484338831564,131.66576362108412,0.17041219350144737,0.9857961991918655,0.13427734375,1048576,torch.float32,"(1024, 1024)",
encoder.layers.10.self_attn_layer_norm.bias,encoder.layers.10.self_attn_layer_norm.bias,av_romanizer.w2v_model.encoder.layers.10.self_attn_layer_norm.bias,0.18011785326280882,0.6843796583788034,0.6693382319553733,0.26318411287892746,0.9648357348768176,0.035404205322265625,1024,torch.float32,"(1024,)",
encoder.layers.10.self_attn_layer_norm.weight,encoder.layers.10.self_attn_layer_norm.weight,av_romanizer.w2v_model.encoder.layers.10.self_attn_layer_norm.weight,0.37892352911543015,6.0623737663983075,6.058860313669779,0.0625041516271523,0.9980456508098031,0.038818359375,1024,torch.float32,"(1024,)",
encoder.layers.11.fc1.bias,encoder.layers.11.fc1.bias,av_romanizer.w2v_model.encoder.layers.11.fc1.bias,0.6454060104110322,3.1650998289589194,3.155851657348634,0.20391331878568975,0.9791530348370385,0.06009531021118164,4096,torch.float32,"(4096,)",
encoder.layers.11.fc1.weight,encoder.layers.11.fc1.weight,av_romanizer.w2v_model.encoder.layers.11.fc1.weight,55.99257329491609,300.4950112832442,287.30952624083994,0.1863344521288506,0.9828498955964335,0.2156982421875,4194304,torch.float32,"(4096, 1024)",
encoder.layers.11.fc2.bias,encoder.layers.11.fc2.bias,av_romanizer.w2v_model.encoder.layers.11.fc2.bias,0.21835411251608755,2.6987427861525064,2.570684170500618,0.08090956783154077,0.9977456584298703,0.030517578125,1024,torch.float32,"(1024,)",
encoder.layers.11.fc2.weight,encoder.layers.11.fc2.weight,av_romanizer.w2v_model.encoder.layers.11.fc2.weight,54.097055551523674,306.6240809843297,292.7365273323174,0.17642794192113162,0.9847725869999856,0.186553955078125,4194304,torch.float32,"(1024, 4096)",
encoder.layers.11.final_layer_norm.bias,encoder.layers.11.final_layer_norm.bias,av_romanizer.w2v_model.encoder.layers.11.final_layer_norm.bias,0.22477736012027774,2.0031186903289404,1.926039039633837,0.11221370016939242,0.9942220568755239,0.02606201171875,1024,torch.float32,"(1024,)",
encoder.layers.11.final_layer_norm.weight,encoder.layers.11.final_layer_norm.weight,av_romanizer.w2v_model.encoder.layers.11.final_layer_norm.weight,0.5031808508170117,7.298864697857887,6.9878543100366075,0.06893960521897168,0.9984661463973787,0.045654296875,1024,torch.float32,"(1024,)",
encoder.layers.11.self_attn.k_proj.bias,encoder.layers.11.self_attn.k_proj.bias,av_romanizer.w2v_model.encoder.layers.11.self_attn.k_proj.bias,0.015436356432834867,0.08120554300311411,0.07892763210844772,0.1900899355139206,0.9818162673505186,0.002635955810546875,1024,torch.float32,"(1024,)",
encoder.layers.11.self_attn.k_proj.weight,encoder.layers.11.self_attn.k_proj.weight,av_romanizer.w2v_model.encoder.layers.11.self_attn.k_proj.weight,25.205212595340583,147.95661002341643,141.84285574797977,0.17035543455173424,0.9857545984130393,0.171875,1048576,torch.float32,"(1024, 1024)",
encoder.layers.11.self_attn.out_proj.bias,encoder.layers.11.self_attn.out_proj.bias,av_romanizer.w2v_model.encoder.layers.11.self_attn.out_proj.bias,0.291031709640906,3.7445214374538036,3.541657405616064,0.07772200386674818,0.9983582318787892,0.034423828125,1024,torch.float32,"(1024,)",
encoder.layers.11.self_attn.out_proj.weight,encoder.layers.11.self_attn.out_proj.weight,av_romanizer.w2v_model.encoder.layers.11.self_attn.out_proj.weight,26.704605450438578,133.0168522339117,127.28969017429186,0.20076106900709256,0.979909382537415,0.147705078125,1048576,torch.float32,"(1024, 1024)",
encoder.layers.11.self_attn.q_proj.bias,encoder.layers.11.self_attn.q_proj.bias,av_romanizer.w2v_model.encoder.layers.11.self_attn.q_proj.bias,0.8574665726323552,8.776759935885611,8.40976946692316,0.09769739390118493,0.9959316987876633,0.1064453125,1024,torch.float32,"(1024,)",
encoder.layers.11.self_attn.q_proj.weight,encoder.layers.11.self_attn.q_proj.weight,av_romanizer.w2v_model.encoder.layers.11.self_attn.q_proj.weight,25.447575664371183,147.15624450136846,141.13494105951293,0.1729289555506055,0.9852827215600567,0.16015625,1048576,torch.float32,"(1024, 1024)",
encoder.layers.11.self_attn.v_proj.bias,encoder.layers.11.self_attn.v_proj.bias,av_romanizer.w2v_model.encoder.layers.11.self_attn.v_proj.bias,0.2234417637923102,1.3812544899753032,1.3288688050449986,0.16176726694029087,0.9871474237268685,0.0301055908203125,1024,torch.float32,"(1024,)",
encoder.layers.11.self_attn.v_proj.weight,encoder.layers.11.self_attn.v_proj.weight,av_romanizer.w2v_model.encoder.layers.11.self_attn.v_proj.weight,23.65931259387239,137.41348829452818,131.51162738089482,0.17217605700512958,0.9854762488198355,0.135009765625,1048576,torch.float32,"(1024, 1024)",
encoder.layers.11.self_attn_layer_norm.bias,encoder.layers.11.self_attn_layer_norm.bias,av_romanizer.w2v_model.encoder.layers.11.self_attn_layer_norm.bias,0.16448309593077892,0.7511495639357915,0.7244630542135992,0.21897515997871098,0.9757961392796478,0.0220947265625,1024,torch.float32,"(1024,)",
encoder.layers.11.self_attn_layer_norm.weight,encoder.layers.11.self_attn_layer_norm.weight,av_romanizer.w2v_model.encoder.layers.11.self_attn_layer_norm.weight,0.4122631641415337,6.1584228054842525,6.143079688714524,0.06694297828567429,0.9977568337425827,0.064208984375,1024,torch.float32,"(1024,)",
encoder.layers.12.fc1.bias,encoder.layers.12.fc1.bias,av_romanizer.w2v_model.encoder.layers.12.fc1.bias,0.6892052730726927,3.5589637311439075,3.506680903991764,0.1936533567458332,0.9810791373265347,0.06207275390625,4096,torch.float32,"(4096,)",
encoder.layers.12.fc1.weight,encoder.layers.12.fc1.weight,av_romanizer.w2v_model.encoder.layers.12.fc1.weight,58.155129361241386,299.4189526223734,286.4282235524184,0.19422661408673925,0.9812664199799074,0.219482421875,4194304,torch.float32,"(4096, 1024)",
encoder.layers.12.fc2.bias,encoder.layers.12.fc2.bias,av_romanizer.w2v_model.encoder.layers.12.fc2.bias,0.2651206035704571,2.7513853012102203,2.593127932484544,0.0963589517810688,0.9968293286867294,0.025634765625,1024,torch.float32,"(1024,)",
encoder.layers.12.fc2.weight,encoder.layers.12.fc2.weight,av_romanizer.w2v_model.encoder.layers.12.fc2.weight,57.598552846779526,309.3844001897653,295.7576323048336,0.1861714837963732,0.9828862910931205,0.188232421875,4194304,torch.float32,"(1024, 4096)",
encoder.layers.12.final_layer_norm.bias,encoder.layers.12.final_layer_norm.bias,av_romanizer.w2v_model.encoder.layers.12.final_layer_norm.bias,0.2730967337060485,2.069801804337884,1.9663190290441188,0.1319434223768156,0.9921529659773155,0.0297393798828125,1024,torch.float32,"(1024,)",
encoder.layers.12.final_layer_norm.weight,encoder.layers.12.final_layer_norm.weight,av_romanizer.w2v_model.encoder.layers.12.final_layer_norm.weight,0.49049581702269573,7.6755180569340995,7.450972300423364,0.0639039363055865,0.9983374269199385,0.046630859375,1024,torch.float32,"(1024,)",
encoder.layers.12.self_attn.k_proj.bias,encoder.layers.12.self_attn.k_proj.bias,av_romanizer.w2v_model.encoder.layers.12.self_attn.k_proj.bias,0.017171026807256316,0.0787755149676747,0.07769560698934787,0.21797416131525638,0.9760087075475604,0.0030698776245117188,1024,torch.float32,"(1024,)",
encoder.layers.12.self_attn.k_proj.weight,encoder.layers.12.self_attn.k_proj.weight,av_romanizer.w2v_model.encoder.layers.12.self_attn.k_proj.weight,26.136366870409645,147.67228943520487,141.92542017188637,0.17698897315381346,0.9844911452582732,0.1529541015625,1048576,torch.float32,"(1024, 1024)",
encoder.layers.12.self_attn.out_proj.bias,encoder.layers.12.self_attn.out_proj.bias,av_romanizer.w2v_model.encoder.layers.12.self_attn.out_proj.bias,0.3217449393006447,4.356836855964082,4.113671007599118,0.07384828717196684,0.9987616140416417,0.042724609375,1024,torch.float32,"(1024,)",
encoder.layers.12.self_attn.out_proj.weight,encoder.layers.12.self_attn.out_proj.weight,av_romanizer.w2v_model.encoder.layers.12.self_attn.out_proj.weight,26.624449328285518,133.97901852841875,128.0254745429871,0.19872103573171135,0.9803699843375651,0.13818359375,1048576,torch.float32,"(1024, 1024)",
encoder.layers.12.self_attn.q_proj.bias,encoder.layers.12.self_attn.q_proj.bias,av_romanizer.w2v_model.encoder.layers.12.self_attn.q_proj.bias,0.8972320810252631,9.351285823669581,8.975565973785564,0.09594745556319399,0.9960453019293363,0.123046875,1024,torch.float32,"(1024,)",
encoder.layers.12.self_attn.q_proj.weight,encoder.layers.12.self_attn.q_proj.weight,av_romanizer.w2v_model.encoder.layers.12.self_attn.q_proj.weight,26.582136393324248,146.94363141357562,141.3014432715294,0.18090022777855766,0.9837507969751054,0.1484375,1048576,torch.float32,"(1024, 1024)",
encoder.layers.12.self_attn.v_proj.bias,encoder.layers.12.self_attn.v_proj.bias,av_romanizer.w2v_model.encoder.layers.12.self_attn.v_proj.bias,0.22616648628468652,1.482993996222254,1.4196136863647384,0.15250667693923103,0.9888057057088431,0.02398681640625,1024,torch.float32,"(1024,)",
encoder.layers.12.self_attn.v_proj.weight,encoder.layers.12.self_attn.v_proj.weight,av_romanizer.w2v_model.encoder.layers.12.self_attn.v_proj.weight,23.555427035343996,138.27501127048632,132.1695267540378,0.17035201674484848,0.9858396671681792,0.12826919555664062,1048576,torch.float32,"(1024, 1024)",
encoder.layers.12.self_attn_layer_norm.bias,encoder.layers.12.self_attn_layer_norm.bias,av_romanizer.w2v_model.encoder.layers.12.self_attn_layer_norm.bias,0.18983374246126283,0.8039434160332726,0.7815026154804634,0.23612823822591794,0.9717219705559544,0.043701171875,1024,torch.float32,"(1024,)",
encoder.layers.12.self_attn_layer_norm.weight,encoder.layers.12.self_attn_layer_norm.weight,av_romanizer.w2v_model.encoder.layers.12.self_attn_layer_norm.weight,0.40711037632980657,6.136256683658174,6.244376046808918,0.06634506952976824,0.9979898128389889,0.0482177734375,1024,torch.float32,"(1024,)",
encoder.layers.13.fc1.bias,encoder.layers.13.fc1.bias,av_romanizer.w2v_model.encoder.layers.13.fc1.bias,0.7101070313273278,3.500884691822083,3.456647739390455,0.20283645245046417,0.9792462775146112,0.06695556640625,4096,torch.float32,"(4096,)",
encoder.layers.13.fc1.weight,encoder.layers.13.fc1.weight,av_romanizer.w2v_model.encoder.layers.13.fc1.weight,60.457104415870354,301.498553460829,288.6313429950113,0.20052203807248117,0.9799504775802814,0.2103271484375,4194304,torch.float32,"(4096, 1024)",
encoder.layers.13.fc2.bias,encoder.layers.13.fc2.bias,av_romanizer.w2v_model.encoder.layers.13.fc2.bias,0.2992281794139034,2.8080164279112143,2.6596458410059522,0.10656211852595493,0.9954793320994448,0.0316162109375,1024,torch.float32,"(1024,)",
encoder.layers.13.fc2.weight,encoder.layers.13.fc2.weight,av_romanizer.w2v_model.encoder.layers.13.fc2.weight,60.60665083141282,314.50207138821565,301.05653578257875,0.19270668254709544,0.9815574747618995,0.19830322265625,4194304,torch.float32,"(1024, 4096)",
encoder.layers.13.final_layer_norm.bias,encoder.layers.13.final_layer_norm.bias,av_romanizer.w2v_model.encoder.layers.13.final_layer_norm.bias,0.252459850297035,2.2851415347753634,2.199588525975773,0.11047886813796529,0.9943879334042841,0.03187274932861328,1024,torch.float32,"(1024,)",
encoder.layers.13.final_layer_norm.weight,encoder.layers.13.final_layer_norm.weight,av_romanizer.w2v_model.encoder.layers.13.final_layer_norm.weight,0.502591268806457,8.445291051712681,8.36108575436427,0.05951142071113498,0.9982615692987735,0.0537109375,1024,torch.float32,"(1024,)",
encoder.layers.13.self_attn.k_proj.bias,encoder.layers.13.self_attn.k_proj.bias,av_romanizer.w2v_model.encoder.layers.13.self_attn.k_proj.bias,0.017252049554976015,0.08388762084089789,0.08175867643213293,0.20565667952005012,0.9786324222597002,0.0031681060791015625,1024,torch.float32,"(1024,)",
encoder.layers.13.self_attn.k_proj.weight,encoder.layers.13.self_attn.k_proj.weight,av_romanizer.w2v_model.encoder.layers.13.self_attn.k_proj.weight,26.53764463404018,147.54716670693784,141.5733505620623,0.17985872061338842,0.9839971226809646,0.14990234375,1048576,torch.float32,"(1024, 1024)",
encoder.layers.13.self_attn.out_proj.bias,encoder.layers.13.self_attn.out_proj.bias,av_romanizer.w2v_model.encoder.layers.13.self_attn.out_proj.bias,0.31633676024773455,4.335533154896373,4.105350453744139,0.0729637506959154,0.9986773082905841,0.04248046875,1024,torch.float32,"(1024,)",
encoder.layers.13.self_attn.out_proj.weight,encoder.layers.13.self_attn.out_proj.weight,av_romanizer.w2v_model.encoder.layers.13.self_attn.out_proj.weight,25.458333486976986,134.59785051256992,128.64634471207066,0.18914368535624917,0.9823075983145666,0.1456298828125,1048576,torch.float32,"(1024, 1024)",
encoder.layers.13.self_attn.q_proj.bias,encoder.layers.13.self_attn.q_proj.bias,av_romanizer.w2v_model.encoder.layers.13.self_attn.q_proj.bias,0.9087026797341241,9.059587725261547,8.610039699390873,0.10030287329745903,0.9960024367345305,0.1240234375,1024,torch.float32,"(1024,)",
encoder.layers.13.self_attn.q_proj.weight,encoder.layers.13.self_attn.q_proj.weight,av_romanizer.w2v_model.encoder.layers.13.self_attn.q_proj.weight,26.831048000239953,146.28492637023217,140.48528999428382,0.1834163550954889,0.9833031640352499,0.151123046875,1048576,torch.float32,"(1024, 1024)",
encoder.layers.13.self_attn.v_proj.bias,encoder.layers.13.self_attn.v_proj.bias,av_romanizer.w2v_model.encoder.layers.13.self_attn.v_proj.bias,0.23053514991249896,1.6091543148619254,1.5467281357464489,0.14326478684070781,0.9901062823756324,0.029083251953125,1024,torch.float32,"(1024,)",
encoder.layers.13.self_attn.v_proj.weight,encoder.layers.13.self_attn.v_proj.weight,av_romanizer.w2v_model.encoder.layers.13.self_attn.v_proj.weight,22.801558829222376,138.66422975737004,132.56538066073495,0.16443720827728803,0.9868699510820406,0.1300048828125,1048576,torch.float32,"(1024, 1024)",
